country,iso3c,WHO_region,income_g,year,model_age_group,vacc_scenario,doses,pop,cluster_code,hemisphere,intro_year,vacc_used
Lesotho,LSO,AFRO,Lower middle income,2044,3,0,0,2712141.023564402,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2044,4,0,0,127105.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2045,1,0,0,259781,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2045,2,0,0,666476.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2045,3,0,0,2737935.639209386,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2045,4,0,0,133305.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2046,1,0,0,258593,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2046,2,0,0,667354.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2046,3,0,0,2762218.4246792234,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2046,4,0,0,140369.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2047,1,0,0,257349.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2047,2,0,0,668009.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2047,3,0,0,2785061.760934113,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2047,4,0,0,148332,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2048,1,0,0,256108.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2048,2,0,0,668334,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2048,3,0,0,2806346.534253489,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2048,4,0,0,157173,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2049,1,0,0,254810.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2049,2,0,0,668298.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2049,3,0,0,2825940.697199437,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2049,4,0,0,166764.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2050,1,0,0,253460,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2050,2,0,0,667851.5,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2050,3,0,0,2844045.0681747952,GHA,NH,2010,0
Lesotho,LSO,AFRO,Lower middle income,2050,4,0,0,176986.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2025,1,0,0,790333,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2025,2,0,0,1851293.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2025,3,0,0,3706456.6744582914,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2025,4,0,0,191132,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2026,1,0,0,799859.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2026,2,0,0,1868527,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2026,3,0,0,3817915.9044956267,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2026,4,0,0,197153,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2027,1,0,0,810294.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2027,2,0,0,1887209,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2027,3,0,0,3938254.897704604,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2027,4,0,0,203792.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2028,1,0,0,820141.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2028,2,0,0,1906244.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2028,3,0,0,4057506.0105503034,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2028,4,0,0,210672,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2029,1,0,0,829035,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2029,2,0,0,1924694.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2029,3,0,0,4171476.9695475684,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2029,4,0,0,217579,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2030,1,0,0,836721,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2030,2,0,0,1940340,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2030,3,0,0,4283321.718461433,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2030,4,0,0,224514,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2031,1,0,0,843598.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2031,2,0,0,1955326,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2031,3,0,0,4395842.8779631555,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2031,4,0,0,231589,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2032,1,0,0,850546,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2032,2,0,0,1973835.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2032,3,0,0,4512305.631964939,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2032,4,0,0,239067,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2033,1,0,0,856961,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2033,2,0,0,1994818.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2033,3,0,0,4629700.59933256,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2033,4,0,0,246843,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2034,1,0,0,862677,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2034,2,0,0,2016350,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2034,3,0,0,4745044.878239302,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2034,4,0,0,254748,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2035,1,0,0,868489.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2035,2,0,0,2037816.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2035,3,0,0,4861465.634069766,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2035,4,0,0,262782,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2036,1,0,0,875145.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2036,2,0,0,2060428.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2036,3,0,0,4986047.228902155,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2036,4,0,0,271176,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2037,1,0,0,881419.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2037,2,0,0,2082645.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2037,3,0,0,5108266.643201549,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2037,4,0,0,279850,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2038,1,0,0,887001,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2038,2,0,0,2103820.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2038,3,0,0,5223941.154970195,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2038,4,0,0,288896,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2039,1,0,0,892953.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2039,2,0,0,2125850.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2039,3,0,0,5345610.051692671,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2039,4,0,0,298771.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2040,1,0,0,898611.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2040,2,0,0,2147223.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2040,3,0,0,5466952.709012209,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2040,4,0,0,309261.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2041,1,0,0,903890.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2041,2,0,0,2167493,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2041,3,0,0,5588157.013217001,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2041,4,0,0,320441.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2042,1,0,0,909087.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2042,2,0,0,2187139.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2042,3,0,0,5711346.37747781,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2042,4,0,0,332400.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2043,1,0,0,912553,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2043,2,0,0,2204096.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2043,3,0,0,5821922.048244055,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2043,4,0,0,344605,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2044,1,0,0,914863.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2044,2,0,0,2219451,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2044,3,0,0,5927459.508845521,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2044,4,0,0,357375,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2045,1,0,0,916566.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2045,2,0,0,2233954,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2045,3,0,0,6033573.359830984,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2045,4,0,0,370666.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2046,1,0,0,917902.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2046,2,0,0,2247778.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2046,3,0,0,6142582.125505552,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2046,4,0,0,384314.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2047,1,0,0,919239.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2047,2,0,0,2261352.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2047,3,0,0,6257411.754458466,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2047,4,0,0,398363,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2048,1,0,0,920304,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2048,2,0,0,2274214,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2048,3,0,0,6371954.624576659,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2048,4,0,0,412554,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2049,1,0,0,921429.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2049,2,0,0,2286312,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2049,3,0,0,6486974.747683298,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2049,4,0,0,427049,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2050,1,0,0,921809,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2050,2,0,0,2296601.5,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2050,3,0,0,6595971.693103334,GHA,NH,2010,0
Liberia,LBR,AFRO,Low income,2050,4,0,0,441638,GHA,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2025,1,0,0,620162.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2025,2,0,0,1797230.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2025,3,0,746563.0062833882,6362286.271926448,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2025,4,0,368505.678840005,387216,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2026,1,0,0,609747,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2026,2,0,0,1788567,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2026,3,0,755216.0105198035,6467134.686815926,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2026,4,0,388507.135009638,408233,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2027,1,0,0,601689,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2027,2,0,0,1777716,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2027,3,0,764802.261121456,6575643.247660549,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2027,4,0,412100.706909978,433024.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2028,1,0,0,596100,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2028,2,0,0,1762311.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2028,3,0,774969.1401045618,6685804.2271943,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2028,4,0,438370.402650495,460628,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2029,1,0,0,592314,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2029,2,0,0,1740334,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2029,3,0,785300.4634838975,6795381.507718228,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2029,4,0,465969.595192124,489628.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2030,1,0,0,590039.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2030,2,0,0,1719237,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2030,3,0,795079.175308327,6896882.5531026935,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2030,4,0,495497.842863213,520656,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2031,1,0,0,588962.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2031,2,0,0,1700285,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2031,3,0,804334.6122066196,6990696.959831189,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2031,4,0,527218.760992256,553987.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2032,1,0,0,588637,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2032,2,0,0,1677502.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2032,3,0,813373.0610799701,7080704.092439457,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2032,4,0,560960.09551984,589442,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2033,1,0,0,589332,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2033,2,0,0,1653728,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2033,3,0,821946.2666323221,7164831.872384047,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2033,4,0,597830.553513464,628184.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2034,1,0,0,591137.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2034,2,0,0,1632111,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2034,3,0,829981.9741499457,7240704.573183177,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2034,4,0,639389.938306715,671854,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2035,1,0,0,593391.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2035,2,0,0,1612425,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2035,3,0,837166.8818538628,7305500.696790302,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2035,4,0,684081.777445608,718815,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2036,1,0,0,595902.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2036,2,0,0,1594768.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2036,3,0,843329.1476130788,7360348.1866195,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2036,4,0,730087.410667489,767156.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2037,1,0,0,598960,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2037,2,0,0,1579794,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2037,3,0,848962.3740904903,7409479.929173858,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2037,4,0,777848.89327953,817343,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2038,1,0,0,602230,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2038,2,0,0,1567402.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2038,3,0,854261.7202908256,7453609.288935123,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2038,4,0,827090.238114713,869084.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2039,1,0,0,605288,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2039,2,0,0,1557483,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2039,3,0,858914.1458511892,7491742.28660023,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2039,4,0,876830.263210299,921350,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2040,1,0,0,608101,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2040,2,0,0,1550569,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2040,3,0,862780.3793923669,7522782.156902689,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2040,4,0,927363.513491086,974449,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2041,1,0,0,610296,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2041,2,0,0,1546683.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2041,3,0,865706.0725954012,7544282.121049315,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2041,4,0,979111.583146691,1028824.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2042,1,0,0,611901,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2042,2,0,0,1545834.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2042,3,0,867911.5581073107,7559938.746158292,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2042,4,0,1031453.50105132,1083824,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2043,1,0,0,613030.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2043,2,0,0,1547518.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2043,3,0,869833.0176345285,7573592.45391223,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2043,4,0,1083873.45670663,1138905.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2044,1,0,0,613269,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2044,2,0,0,1550640.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2044,3,0,871200.4062218489,7583041.3967799395,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2044,4,0,1136544.18001197,1194250.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2045,1,0,0,612630,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2045,2,0,0,1554959.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2045,3,0,872106.7866153121,7590795.041867131,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2045,4,0,1188400.74117461,1248740,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2046,1,0,0,610785.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2046,2,0,0,1559857.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2046,3,0,872801.155702818,7596908.207666938,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2046,4,0,1237850.02806494,1300700,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2047,1,0,0,607633,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2047,2,0,0,1564796.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2047,3,0,873110.0119598955,7602125.458701016,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2047,4,0,1284169.71564929,1349371.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2048,1,0,0,604021.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2048,2,0,0,1570150,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2048,3,0,873871.6832324218,7615005.115178531,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2048,4,0,1325945.13177673,1393268,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2049,1,0,0,599934,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2049,2,0,0,1575220.5,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2049,3,0,875116.3764251964,7632071.3418100085,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2049,4,0,1364330.18830934,1433602,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2050,1,0,0,595264,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2050,2,0,0,1579511,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2050,3,0,876226.6259192559,7649195.787577413,GBR,NH,2010,0
Libya,LBY,EMRO,Upper middle income,2050,4,0,1401449.03475328,1472605.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2025,1,0,3740.904,115460,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2025,2,0,12358.818,381445,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2025,3,0,150769.5407575649,2376787.417005325,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2025,4,0,126089.115,586461,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2026,1,0,3568.3578,110134.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2026,2,0,12212.499600000001,376929,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2026,3,0,148119.0432551772,2332560.1190037574,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2026,4,0,128236.75,596450,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2027,1,0,3476.9736000000003,107314,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2027,2,0,12014.649000000001,370822.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2027,3,0,146292.76954350405,2301272.4041763134,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2027,4,0,130253.45,605830,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2028,1,0,3421.6506,105606.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2028,2,0,11758.867199999999,362928,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2028,3,0,144665.27675283243,2273249.301124794,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2028,4,0,131876.3775,613378.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2029,1,0,3378.2670000000003,104267.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2029,2,0,11494.224,354760,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2029,3,0,143047.9553119031,2246828.018301464,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2029,4,0,133245.175,619745,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2030,1,0,3330.558,102795,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2030,2,0,11226.033,346482.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2030,3,0,141539.64767074795,2222548.3249192014,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2030,4,0,134400.0475,625116.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2031,1,0,3279.0258,101204.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2031,2,0,10954.7802,338110.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2031,3,0,140122.20380503466,2199825.414572918,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2031,4,0,135414.8475,629836.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2032,1,0,3223.6866000000005,99496.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2032,2,0,10672.673400000001,329403.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2032,3,0,138767.97820494688,2178149.6513834605,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2032,4,0,136407.5025,634453.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2033,1,0,3167.991,97777.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2033,2,0,10347.669,319372.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2033,3,0,137529.29503226365,2158460.9859575103,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2033,4,0,137370.165,638931,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2034,1,0,3113.1377999999995,96084.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2034,2,0,9991.7064,308386,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2034,3,0,136352.5421425927,2139825.782200249,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2034,4,0,138313.6925,643319.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2035,1,0,3060.9252,94473,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2035,2,0,9650.4696,297854,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2035,3,0,135129.50435643014,2120452.4370524045,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2035,4,0,139264.2075,647740.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2036,1,0,3012.6978,92984.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2036,2,0,9329.2236,287939,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2036,3,0,133832.97759167926,2099847.2235345417,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2036,4,0,140265.0325,652395.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2037,1,0,2967.9048,91602,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2037,2,0,9016.239599999999,278279,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2037,3,0,132521.42541314737,2079026.2147927233,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2037,4,0,141116.2175,656354.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2038,1,0,2927.583,90357.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2038,2,0,8739.9324,269751,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2038,3,0,131217.99884876824,2058401.8049466454,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2038,4,0,141615.555,658677,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2039,1,0,2892.8664,89286,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2039,2,0,8520.001199999999,262963,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2039,3,0,129840.34420395062,2036543.5991029774,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2039,4,0,141857.7525,659803.5,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2040,1,0,2865.9744,88456,GBR,NH,2010,0
Lithuania,LTU,EURO,High income,2040,2,0,8348.864399999999,257681,GBR,NH,2010,0
